timestamp,outdoor_temperature_C,earth_skin_temperature_C,solar_radiation_W_m2,wind_speed_m_s,humidity_percent,Q_solar_W,Q_wall_W,Q_window_W,Q_roof_W,Q_floor_W,Q_infiltration_W,Q_total_loss_W,Q_internal_W,Q_net_W,indoor_temperature_C
2016-01-18 13:00:00,-12.87,-3.58,419.27,4.7,70.15,1056.5604,162.76676506871704,160.16708449921083,210.01895137922745,251.23962947156795,250.39454210043286,1034.586972519156,450.0,471.97342748084407,3.137148241452624
2016-01-18 14:00:00,-12.85,-3.58,218.77,4.46,69.51,551.3004000000001,163.7660959710906,161.15045427384243,211.30839414789554,255.7148847780585,251.93187684810695,1043.871706018994,450.0,-42.57130601899394,3.1265448165137872
2016-01-18 15:00:00,-12.98,-3.58,104.62,3.56,70.78,263.6424,164.98914780464952,162.353971750459,212.88650540087792,255.31122335969724,253.81337583655085,1049.3542241522346,450.0,-335.7118241522346,3.0429275761385446
2016-01-18 16:00:00,-13.88,-3.58,29.42,1.8,85.41,74.1384,173.35185360700112,170.58310996747653,223.67695578896164,252.12800151920524,266.67826191582157,1086.418182798466,450.0,-562.2797827984659,2.90287804444532
2016-01-18 17:00:00,-15.32,-3.58,0.0,1.95,83.72,0.0,186.66803795302482,183.68661068800884,240.85890980484248,246.79646072647006,287.16340137558706,1145.1734205479333,450.0,-695.1734205479333,2.729728102064748
2016-01-18 18:00:00,-16.41,-3.58,0.0,2.26,83.75,0.0,196.05989147558654,192.92845926881265,252.97727578381233,240.20482154067173,301.61149132357707,1183.7819393924601,450.0,-733.7819393924601,2.546961763809805
2016-01-18 19:00:00,-16.95,-3.58,0.0,2.3,84.1,0.0,199.71925343619904,196.52937457920282,257.69897287818173,233.24709611193185,307.2409222588203,1194.4356192643359,450.0,-744.4356192643359,2.3615418660236274
2016-01-18 20:00:00,-17.68,-3.58,0.0,2.43,84.32,0.0,205.29771908474126,202.01874200951818,264.8969011857036,226.18835241689942,315.8226333415467,1214.2243480384093,450.0,-764.2243480384093,2.171193101359434
2016-01-18 21:00:00,-18.44,-3.58,0.0,2.5,85.95,0.0,211.13300361873755,207.76082646170312,272.4262044701421,218.94197185864874,324.7994253684625,1235.061431777694,450.0,-785.061431777694,1.975654351373315
2016-01-18 22:00:00,-19.06,-3.58,0.0,2.55,87.86,0.0,215.48101870910526,212.039395861843,278.03647490510815,211.4980139281427,331.48825553068116,1248.54315893488,450.0,-798.54315893488,1.7767576475134454
2016-01-18 23:00:00,-19.44,-3.58,0.0,2.49,88.52,0.0,217.33617006746104,213.86491708693555,280.43018803669946,203.92622216740838,334.34215371257585,1249.8996510710804,450.0,-799.8996510710804,1.5775230761110604
2016-01-19 00:00:00,-19.56,-3.58,0.0,2.29,87.8,0.0,216.52452209694513,213.06623260719948,279.3829137016418,196.3415681388486,333.09354364258843,1238.4087801872233,450.0,-788.4087801872233,1.3811505871367895
2016-01-19 01:00:00,-19.61,-3.58,0.0,2.1,86.49,0.0,215.02513954823428,211.59079791833884,277.4482512386776,188.86587062755225,330.7869474123363,1223.7170067451393,450.0,-773.7170067451393,1.1884374436578633
2016-01-19 02:00:00,-19.7,-3.58,0.0,1.93,85.49,0.0,213.97298626495842,210.55544943207127,276.09065142921696,181.5294806137338,329.168352612138,1211.3169203521184,450.0,-761.3169203521184,0.9988128449664713
2016-01-19 03:00:00,-19.78,-3.58,0.0,1.76,84.39,0.0,212.85003473670918,209.45043347726207,274.6417002117308,174.31066830493046,327.4408443361196,1198.693681066752,450.0,-748.6936810667521,0.8123323727481464
2016-01-19 04:00:00,-19.84,-3.58,0.0,1.56,83.99,0.0,211.55441823031632,208.1755103173013,272.9699583180624,167.21154963841218,325.4477144627143,1185.3591509668067,450.0,-735.3591509668067,0.6291731913764389
2016-01-19 05:00:00,-19.94,-3.58,0.0,1.42,83.93,0.0,210.7025680897087,207.33726576907452,271.8708108773234,160.23886907860648,324.1372588189864,1174.2867726336995,450.0,-724.2867726336995,0.4487718566279269
2016-01-19 06:00:00,-20.03,-3.58,0.0,1.41,83.8,0.0,209.77653216142772,206.42602031480953,270.675941061517,153.37117688680104,322.7126784254855,1162.9623488500406,450.0,-712.9623488500406,0.27119114658639554
2016-01-19 07:00:00,-19.94,-3.58,32.28,1.46,82.24,81.3456,207.03553998578425,203.7288067575909,267.13922211140283,146.61086295970276,318.496034564367,1143.0104663788477,450.0,-611.6648663788477,0.11884105200677203
2016-01-19 08:00:00,-18.84,-3.58,127.2,1.35,84.56,320.544,194.20695525754905,191.10511780422826,250.5864208613069,140.81105246260262,298.76100083394346,1075.4705472196301,450.0,-304.92654721963015,0.0428916377731688
